"season","week","player_id","full_name","position","posteam","receptions","receptions_exp","rec_attempt","rec_air_yards","rec_yards_gained","rec_yards_gained_exp","rec_touchdown","rec_touchdown_exp","total_fantasy_points","total_fantasy_points_exp","total_fantasy_points_diff","total_touchdown_diff","route_participation_proxy","team_rec_yds_exp","receiving_market_share"
"2024",8,"00-0030506","Travis Kelce","TE","KC",10,8.83,12,78,90,97.82,1,0.93,25,24.19,0.809999999999999,0.07,8.83,119.33,0.819743568256097
"2024",8,"00-0039338","Brock Bowers","TE","LV",5,3.58,5,29,58,34.32,0,0.02,10.8,7.12,3.68,-0.02,3.58,40.51,0.847198222661071
"2024",8,"00-0036637","Noah Gray","TE","KC",3,1.93,3,18,23,17.99,0,0.01,5.3,3.8,1.5,-0.01,1.93,119.33,0.150758401072656
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2024",8,"00-0035547","Joseph Fortson","TE","KC",0,0.5,1,7,0,3.52,0,0.5,0,3.82,-3.82,-0.5,0.5,119.33,0.0294980306712478
"2024",8,"00-0038920","John Shenker","TE","LV",1,0.8,1,4,7,6.19,0,0,1.7,1.43,0.27,0,0.8,40.51,0.152801777338929
"2024",8,"00-0035249","Josh Oliver","TE","MIN",2,1.34,2,8,30,9.55,1,0.53,11,5.5,5.5,0.47,1.34,30.13,0.316959840690342
,,,,,,,,,,,,,,,,,,,,
"2024",8,"00-0036244","Colby Parkinson","TE","LA",2,1.6,2,12,17,16.35,0,0,3.7,3.25,0.45,0,1.6,27.19,0.60132401618242
"2024",8,"00-0033246","Johnny Mundt","TE","MIN",1,1.2,2,31,10,20.58,0,0.01,2,3.34,-1.34,-0.01,1.2,30.13,0.683040159309658
"2024",8,"00-0037004","Hunter Long","TE","LA",1,0.71,1,10,18,10.84,0,0,2.8,1.81,0.99,0,0.71,27.19,0.39867598381758
,,,,,,,,,,,,,,,,,,,,
"2024",8,"00-0033357","Taysom Hill","TE","NO",2,2.83,4,14,21,23.1,0,0.01,6.22,7.58,-1.36,-0.03,2.83,67.35,0.342984409799555
,,,,,,,,,,,,,,,,,,,,
"2024",8,"00-0034159","Will Dissly","TE","LAC",5,5.32,7,36,41,50.33,0,0.06,9.1,10.74,-1.64,-0.06,5.32,56.36,0.893009226401703
"2024",8,"00-0036040","Juwan Johnson","TE","NO",3,2.61,4,49,48,41.52,0,0.02,7.8,6.85,0.95,-0.02,2.61,67.35,0.616481069042316
"2024",8,"00-0031690","Eric Tomlinson","TE","LAC",0,0.67,1,7,0,6.03,0,0.54,0,4.49,-4.49,-0.54,0.67,56.36,0.106990773598297
"2024",8,"00-0034981","Foster Moreau","TE","NO",0,0.41,1,7,0,2.73,0,0.41,0,3.14,-3.14,-0.41,0.41,67.35,0.0405345211581292
"2024",8,"00-0038558","Darnell Washington","TE","PIT",1,0.59,1,16,29,12.41,0,0.01,3.9,1.86,2.04,-0.01,0.59,32.26,0.384686918784873
"2024",8,"00-0031484","Chris Manhertz","TE","NYG",0,0.48,1,4,0,3.6,0,0.02,0,0.95,-0.95,-0.02,0.48,29,0.124137931034483
"2024",8,"00-0031585","MyCole Pruitt","TE","PIT",1,0.74,1,7,10,7.6,0,0,2,1.51,0.49,0,0.74,32.26,0.235585864848109
,,,,,,,,,,,,,,,,,,,,
"2024",8,"00-0036894","Pat Freiermuth","TE","PIT",2,1.38,2,9,19,12.25,0,0,3.9,2.63,1.27,0,1.38,32.26,0.379727216367018
"2024",8,"00-0039847","Theo Johnson","TE","NYG",3,2.48,4,36,35,25.4,0,0.01,6.5,5.05,1.45,-0.01,2.48,29,0.875862068965517
,,,,,,,,,,,,,,,,,,,,
"2024",8,"00-0037805","Jeremy Ruckert","TE","NYJ",3,2.52,3,0,14,17.64,0,0.01,4.4,4.35,0.0500000000000007,-0.01,2.52,51.01,0.345814546167418
"2024",8,"00-0033090","Hunter Henry","TE","NE",5,3.98,6,40,45,41.2,0,0.02,9.5,8.21,1.29,-0.02,3.98,62.95,0.654487688641779
"2024",8,"00-0032392","Austin Hooper","TE","NE",3,2.81,4,13,15,21.75,0,0.37,4.5,7.19,-2.69,-0.37,2.81,62.95,0.345512311358221
"2024",8,"00-0034270","Tyler Conklin","TE","NYJ",3,2.47,4,42,42,33.37,1,0.59,13.2,9.33,3.87,0.41,2.47,51.01,0.654185453832582
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2024",8,"00-0034829","Mike Gesicki","TE","CIN",7,5.52,8,56,73,60.63,0,0.25,12.3,13.08,-0.779999999999999,-0.25,5.52,79.95,0.758348968105066
"2024",8,"00-0039814","Erick All","TE","CIN",2,1.4,2,21,32,19.32,0,0,5.2,3.35,1.85,0,1.4,79.95,0.241651031894934
,,,,,,,,,,,,,,,,,,,,
"2024",8,"00-0037086","Grant Calcaterra","TE","PHI",3,2.04,3,29,58,27.09,0,0.02,8.8,4.87,3.93,-0.02,2.04,34.8,0.778448275862069
"2024",8,"00-0036741","Jack Stoll","TE","PHI",1,0.81,1,5,6,7.71,0,0.03,1.6,1.77,-0.17,-0.03,0.81,34.8,0.221551724137931
,,,,,,,,,,,,,,,,,,,,
"2024",8,"00-0032394","Nick Vannett","TE","TEN",0,0.61,1,-1,0,3.59,0,0,0,0.98,-0.98,0,0.61,58.25,0.0616309012875536
"2024",8,"00-0038589","Josh Whyle","TE","TEN",2,1.55,2,9,33,17.06,0,0.01,5.3,3.3,2,-0.01,1.55,58.25,0.292875536480687
"2024",8,"00-0039065","Sam LaPorta","TE","DET",6,4.53,6,3,48,30.36,1,0.95,16.8,13.24,3.56,0.05,4.53,34.24,0.886682242990654
"2024",8,"00-0036754","Brock Wright","TE","DET",1,0.78,1,2,8,3.88,1,0.2,7.8,2.4,5.4,0.8,0.78,34.24,0.113317757009346
"2024",8,"00-0037809","Chig Okonkwo","TE","TEN",2,3.64,5,31,14,37.6,0,0.04,1.4,7.62,-6.22,-0.04,3.64,58.25,0.64549356223176
,,,,,,,,,,,,,,,,,,,,
"2024",9,"00-0037744","Trey McBride","TE","ARI",3,2.85,4,21,35,23.07,0,0.91,12.7,14.55,-1.85,-0.55,2.85,43.02,0.53626220362622
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2024",9,"00-0039041","Elijah Higgins","TE","ARI",2,1.52,2,15,34,19.95,0,0.01,5.4,3.54,1.86,-0.01,1.52,43.02,0.46373779637378
"2024",9,"00-0033895","Gerald Everett","TE","CHI",1,0.87,1,-4,5,4.41,0,0,1.5,1.32,0.18,0,0.87,4.41,1
"2024",9,"00-0038041","Jake Ferguson","TE","DAL",7,8.13,10,29,71,69.43,0,0.04,14.1,15.31,-1.21,-0.04,8.13,69.43,1
"2024",9,"00-0036970","Kyle Pitts","TE","ATL",1,0.81,1,2,11,6.16,0,0,2.1,1.46,0.64,0,0.81,6.16,1
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2024",9,"00-0036422","Adam Trautman","TE","DEN",1,0.74,1,2,4,4.65,0,0,1.4,1.21,0.19,0,0.74,10.4,0.447115384615385
,,,,,,,,,,,,,,,,,,,,
"2024",9,"00-0034753","Mark Andrews","TE","BAL",2,1.42,2,19,26,19.46,0,0.01,4.6,3.45,1.15,-0.01,1.42,28.96,0.671961325966851
"2024",9,"00-0037838","Isaiah Likely","TE","BAL",0,0.78,1,7,0,9.5,0,0.01,0,1.77,-1.77,-0.01,0.78,28.96,0.328038674033149
"2024",9,"00-0037539","Lucas Krull","TE","DEN",0,0.77,1,4,0,5.75,0,0,0,1.36,-1.36,0,0.77,10.4,0.552884615384615
"2024",9,"00-0039065","Sam LaPorta","TE","DET",2,2.09,3,32,28,32.74,0,0.03,4.8,5.57,-0.77,-0.03,2.09,37.65,0.869588313413015
"2024",9,"00-0036754","Brock Wright","TE","DET",1,0.85,1,-1,1,4.91,0,0.03,1.1,1.55,-0.45,-0.03,0.85,37.65,0.130411686586985
"2024",9,"00-0038996","Tucker Kraft","TE","GB",4,3.93,6,34,34,30.87,0,0.48,7.6,10.3,-2.7,-0.48,3.93,30.87,1
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2024",9,"00-0039359","Cade Stover","TE","HOU",0,1.41,2,16,0,15.06,0,0.02,0,3.04,-3.04,-0.02,1.41,67.03,0.224675518424586
,,,,,,,,,,,,,,,,,,,,
"2024",9,"00-0034383","Dalton Schultz","TE","HOU",3,3.57,6,92,21,51.97,0,0.05,5.1,9.07,-3.97,-0.05,3.57,67.03,0.775324481575414
"2024",9,"00-0034270","Tyler Conklin","TE","NYJ",1,1.6,2,-1,-3,8.95,0,0.05,0.7,2.8,-2.1,-0.05,1.6,19.85,0.45088161209068
"2024",9,"00-0037805","Jeremy Ruckert","TE","NYJ",1,0.79,1,1,4,4.47,0,0.03,1.4,1.4,0,-0.03,0.79,19.85,0.225188916876574
"2024",9,"00-0036510","Kenny Yeboah","TE","NYJ",1,0.8,1,2,12,6.43,0,0,2.2,1.46,0.74,0,0.8,19.85,0.323929471032746
"2024",9,"00-0036876","Kylen Granson","TE","IND",1,0.59,1,18,22,13.71,0,0.01,3.2,2.03,1.17,-0.01,0.59,13.71,1
"2024",9,"00-0035249","Josh Oliver","TE","MIN",5,3.61,5,29,58,36.36,1,0.43,16.8,9.83,6.97,0.57,3.61,74.68,0.486877343331548
"2024",9,"00-0035229","T.J. Hockenson","TE","MIN",3,2.55,4,42,27,32.87,0,0.4,5.7,8.23,-2.53,-0.4,2.55,74.68,0.440144617032673
,,,,,,,,,,,,,,,,,,,,
"2024",9,"00-0033246","Johnny Mundt","TE","MIN",0,0.39,1,14,0,5.45,0,0.39,0,3.26,-3.26,-0.39,0.39,74.68,0.0729780396357793
"2024",9,"00-0037086","Grant Calcaterra","TE","PHI",5,3.96,5,8,30,28.99,0,0.03,8,7.04,0.96,-0.03,3.96,28.99,1
"2024",9,"00-0033881","Evan Engram","TE","JAX",5,6.92,10,68,45,73.1,0,0.3,11.5,17.1,-5.6,-0.3,6.92,78.57,0.93038055237368
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2024",9,"00-0036887","Luke Farrell","TE","JAX",1,0.87,1,-3,5,5.47,0,0,1.5,1.43,0.0700000000000001,0,0.87,78.57,0.0696194476263205
"2024",9,"00-0033885","David Njoku","TE","CLE",5,5.05,7,25,29,39.29,0,0.02,7.9,9.07,-1.17,-0.02,5.05,67.21,0.584585627138819
"2024",9,"00-0031690","Eric Tomlinson","TE","LAC",1,0.49,1,0,2,3.31,0,0,1.2,0.83,0.37,0,0.49,31.65,0.104581358609795
"2024",9,"00-0034830","Hayden Hurst","TE","LAC",1,0.76,1,6,6,7.64,0,0,1.6,1.53,0.0700000000000001,0,0.76,31.65,0.241390205371248
"2024",9,"00-0034364","Jordan Akins","TE","CLE",3,2.63,4,32,32,27.92,0,0.03,6.2,5.6,0.6,-0.03,2.63,67.21,0.415414372861181
,,,,,,,,,,,,,,,,,,,,
"2024",9,"00-0034159","Will Dissly","TE","LAC",2,1.97,3,10,9,20.7,0,0.02,2.9,4.13,-1.23,-0.02,1.97,31.65,0.654028436018957
"2024",9,"00-0037004","Hunter Long","TE","LA",1,0.81,1,1,4,6.3,0,0,1.4,1.45,-0.05,0,0.81,15.95,0.394984326018809
"2024",9,"00-0039793","AJ Barner","TE","SEA",4,5.17,7,8,27,32.37,0,0.56,6.7,11.79,-5.09,-0.56,5.17,32.37,1
,,,,,,,,,,,,,,,,,,,,
"2024",9,"00-0039074","Davis Allen","TE","LA",1,1.59,3,19,5,9.65,0,1.2,1.5,9.73,-8.23,-1.2,1.59,15.95,0.605015673981191
"2024",9,"00-0039338","Brock Bowers","TE","LV",5,4.62,8,47,45,37.65,1,0.24,15.5,9.85,5.65,0.76,4.62,48.94,0.769309358398038
"2024",9,"00-0035631","Drew Sample","TE","CIN",4,2.99,4,5,14,19.09,1,0.6,11.4,8.47,2.93,0.4,2.99,107.78,0.177120059380219
"2024",9,"00-0034613","Tanner Hudson","TE","CIN",2,2.4,3,6,14,18.27,0,0.64,3.4,8.08,-4.68,-0.64,2.4,107.78,0.169511968825385
"2024",9,"00-0036232","Harrison Bryant","TE","LV",2,1.43,2,4,22,11.29,0,0,4.2,2.58,1.62,0,1.43,48.94,0.230690641601962
"2024",9,"00-0039814","Erick All","TE","CIN",2,1.44,2,16,24,17.16,0,0,4.4,3.18,1.22,0,1.44,107.78,0.15921321209872
"2024",9,"00-0034829","Mike Gesicki","TE","CIN",5,3.42,6,78,100,53.26,2,0.54,27,12,15,1.46,3.42,107.78,0.494154759695676
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2024",9,"00-0038933","Dalton Kincaid","TE","BUF",4,6.82,10,72,32,72.23,0,0.68,7.2,18.12,-10.92,-0.68,6.82,85.48,0.844992980814226
"2024",9,"00-0034798","Durham Smythe","TE","MIA",1,0.77,1,4,4,5.88,0,0.01,1.4,1.4,0,-0.01,0.77,49.41,0.119004250151791
"2024",9,"00-0033858","Jonnu Smith","TE","MIA",5,4.48,6,34,46,43.53,0,0.24,9.6,10.27,-0.67,-0.24,4.48,49.41,0.880995749848209
,,,,,,,,,,,,,,,,,,,,
"2024",9,"00-0035689","Dawson Knox","TE","BUF",1,1.61,2,4,5,12.46,0,0,1.5,2.88,-1.38,0,1.61,85.48,0.145765091249415
,,,,,,,,,,,,,,,,,,,,
"2024",9,"00-0036590","Quintin Morris","TE","BUF",1,0.44,1,2,2,0.79,1,0.44,7.2,3.15,4.05,0.56,0.44,85.48,0.00924192793635938
"2024",9,"00-0038589","Josh Whyle","TE","TEN",1,1.44,2,-5,12,8.4,0,0.01,2.2,2.33,-0.13,-0.01,1.44,51.77,0.162256132895499
"2024",9,"00-0032394","Nick Vannett","TE","TEN",2,1.36,2,16,33,15.6,1,0.19,11.3,4.07,7.23,0.81,1.36,51.77,0.301332818234499
,,,,,,,,,,,,,,,,,,,,
"2024",9,"00-0039420","Jaheim Bell","TE","NE",1,0.83,1,-2,1,3.91,0,0,1.1,1.23,-0.13,0,0.83,57.89,0.0675418897909829
"2024",9,"00-0037809","Chig Okonkwo","TE","TEN",3,2.51,4,34,38,27.77,0,0.55,6.8,8.58,-1.78,-0.55,2.51,51.77,0.536411048870002
"2024",9,"00-0032392","Austin Hooper","TE","NE",1,0.77,1,0,8,5.03,0,0,1.8,1.28,0.52,0,0.77,57.89,0.086888927275868
"2024",9,"00-0033090","Hunter Henry","TE","NE",7,5.4,8,50,56,48.95,0,0.48,12.6,13.18,-0.58,-0.48,5.4,57.89,0.845569182933149
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2024",9,"00-0034981","Foster Moreau","TE","NO",1,0.71,2,28,17,9.83,1,0.71,8.7,5.97,2.73,0.29,0.71,61.4,0.160097719869707
"2024",9,"00-0033357","Taysom Hill","TE","NO",4,4.07,5,7,41,30.94,0,0.02,16,10.88,5.12,0.75,4.07,61.4,0.503908794788274
"2024",9,"00-0036040","Juwan Johnson","TE","NO",2,1.15,2,27,41,20.63,0,0.02,6.1,4.55,1.55,-0.02,1.15,61.4,0.33599348534202
,,,,,,,,,,,,,,,,,,,,
"2024",9,"00-0039356","Ja'Tavion Sanders","TE","CAR",4,3.04,5,43,87,38.81,0,0.04,12.7,7.17,5.53,-0.04,3.04,38.81,1
"2024",9,"00-0030506","Travis Kelce","TE","KC",14,11.9,16,83,100,118.21,0,0.43,22,26.3,-4.3,-0.43,11.9,132.06,0.89512342874451
"2024",9,"00-0038129","Cade Otton","TE","TB",8,7.74,11,49,77,65.87,1,0.95,21.7,20,1.7,0.05,7.74,65.87,1
,,,,,,,,,,,,,,,,,,,,
"2024",9,"00-0036637","Noah Gray","TE","KC",0,0.8,1,5,0,8.19,0,0,0,1.63,-1.63,0,0.8,132.06,0.0620172648796002
"2024",9,"00-0037569","Peyton Hendershot","TE","KC",1,0.82,1,0,9,5.66,0,0,1.9,1.4,0.5,0,0.82,132.06,0.0428593063758897
"2024",9,"00-0039847","Theo Johnson","TE","NYG",3,3.36,6,81,51,55.82,1,0.04,14.1,9.18,4.92,0.96,3.36,56.78,0.983092638252906
"2024",9,"00-0031484","Chris Manhertz","TE","NYG",1,0.52,1,2,2,0.96,1,0.52,7.2,3.73,3.47,0.48,0.52,56.78,0.016907361747094
"2024",9,"00-0030061","Zach Ertz","TE","WAS",1,0.74,1,3,5,5.51,0,0,1.5,1.32,0.18,0,0.74,13.74,0.401018922852984
,,,,,,,,,,,,,,,,,,,,
"2024",9,"00-0039912","Ben Sinnott","TE","WAS",1,0.81,1,4,12,8.23,0,0.01,2.2,1.68,0.52,-0.01,0.81,13.74,0.598981077147016
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2024",10,"00-0033357","Taysom Hill","TE","NO",2,1.71,2,0,36,12.84,0,0,7,5.29,1.71,-0.15,1.71,60.02,0.213928690436521
"2024",10,"00-0036040","Juwan Johnson","TE","NO",2,2.05,3,26,22,26.55,0,0.02,4.2,4.85,-0.65,-0.02,2.05,60.02,0.442352549150283
"2024",10,"00-0034981","Foster Moreau","TE","NO",0,1.25,2,25,0,20.63,0,0.49,0,6.23,-6.23,-0.49,1.25,60.02,0.343718760413196
,,,,,,,,,,,,,,,,,,,,
"2024",10,"00-0036970","Kyle Pitts","TE","ATL",4,3.94,6,69,55,54.64,0,0.33,9.5,11.36,-1.86,-0.33,3.94,59.15,0.923753169907016
"2024",10,"00-0036429","Charlie Woerner","TE","ATL",0,0.88,1,-5,0,4.51,0,0,0,1.35,-1.35,0,0.88,59.15,0.0762468300929839
"2024",10,"00-0038933","Dalton Kincaid","TE","BUF",2,3.68,5,17,24,30.97,0,0.23,4.4,8.19,-3.79,-0.23,3.68,55.82,0.554819061268363
"2024",10,"00-0036876","Kylen Granson","TE","IND",2,1.36,2,12,15,12.12,0,0.28,3.5,4.23,-0.73,-0.28,1.36,22.59,0.536520584329349
"2024",10,"00-0035689","Dawson Knox","TE","BUF",2,1.92,3,31,40,24.85,0,0.05,6,4.71,1.29,-0.05,1.92,55.82,0.445180938731637
,,,,,,,,,,,,,,,,,,,,
"2024",10,"00-0037292","Andrew Ogletree","TE","IND",1,0.81,1,2,2,5.32,0,0,1.2,1.35,-0.15,0,0.81,22.59,0.235502434705622
"2024",10,"00-0038394","Will Mallory","TE","IND",1,0.54,1,6,10,5.15,0,0,2,1.07,0.93,0,0.54,22.59,0.227976980965029
"2024",10,"00-0034829","Mike Gesicki","TE","CIN",4,5.39,9,86,30,64.72,0,0.97,7,17.68,-10.68,-0.97,5.39,109.01,0.593706999357857
,,,,,,,,,,,,,,,,,,,,
"2024",10,"00-0034613","Tanner Hudson","TE","CIN",6,5.11,7,20,42,38.88,1,0.56,16.3,13.85,2.45,0.44,5.11,109.01,0.356664526190258
"2024",10,"00-0034753","Mark Andrews","TE","BAL",6,4.84,7,69,68,62.35,1,0.23,18.8,12.45,6.35,0.77,4.84,69.05,0.90296886314265
"2024",10,"00-0038046","Charlie Kolar","TE","BAL",1,0.81,1,4,4,6.7,0,0,1.4,1.5,-0.1,0,0.81,69.05,0.0970311368573498
,,,,,,,,,,,,,,,,,,,,
"2024",10,"00-0039631","Cam Grandy","TE","CIN",1,0.87,1,-1,0,5.41,0,0,1,1.43,-0.43,0,0.87,109.01,0.0496284744518852
"2024",10,"00-0030506","Travis Kelce","TE","KC",8,7.74,12,82,64,78.27,1,1.21,20.4,22.82,-2.42,-0.21,7.74,92.04,0.850391134289439
"2024",10,"00-0037539","Lucas Krull","TE","DEN",2,1.27,2,16,21,14.9,0,0,4.1,2.77,1.33,0,1.27,21.13,0.705158542356839
,,,,,,,,,,,,,,,,,,,,
"2024",10,"00-0036422","Adam Trautman","TE","DEN",1,0.74,1,5,34,6.23,0,0,4.4,1.37,3.03,0,0.74,21.13,0.294841457643161
,,,,,,,,,,,,,,,,,,,,
"2024",10,"00-0036637","Noah Gray","TE","KC",2,1.57,2,-1,18,9.32,0,0.01,3.8,2.55,1.25,-0.01,1.57,92.04,0.101260321599305
"2024",10,"00-0037569","Peyton Hendershot","TE","KC",1,0.77,1,0,6,4.45,0,0.01,1.6,1.25,0.35,-0.01,0.77,92.04,0.048348544111256
,,,,,,,,,,,,,,,,,,,,
"2024",10,"00-0039359","Cade Stover","TE","HOU",1,1.42,2,20,2,19.44,0,0.19,1.2,4.53,-3.33,-0.19,1.42,65.2,0.298159509202454
"2024",10,"00-0039065","Sam LaPorta","TE","DET",3,3.12,6,87,66,48.73,1,0.87,15.6,13.22,2.38,0.13,3.12,48.73,1
"2024",10,"00-0034383","Dalton Schultz","TE","HOU",3,2.68,4,48,66,45.76,0,0.04,9.6,7.48,2.12,-0.04,2.68,65.2,0.701840490797546
,,,,,,,,,,,,,,,,,,,,
"2024",10,"00-0039074","Davis Allen","TE","LA",5,4.68,6,16,34,35.03,0,0.04,8.4,8.41,-0.00999999999999979,-0.04,4.68,35.03,1
"2024",10,"00-0033858","Jonnu Smith","TE","MIA",3,3.21,4,16,45,29.5,0,0.02,7.5,6.29,1.21,-0.02,3.21,46.08,0.640190972222222
,,,,,,,,,,,,,,,,,,,,
"2024",10,"00-0034798","Durham Smythe","TE","MIA",1,0.77,1,6,6,7.71,0,0.01,1.6,1.58,0.02,-0.01,0.77,46.08,0.167317708333333
"2024",10,"00-0038720","Julian Hill","TE","MIA",0,0.83,1,5,0,8.87,0,0,0,1.73,-1.73,0,0.83,46.08,0.192491319444444
"2024",10,"00-0038935","Brenton Strange","TE","JAX",2,2.24,3,9,25,19.29,0,0.01,4.5,4.21,0.29,-0.01,2.24,92.38,0.208811431045681
"2024",10,"00-0033881","Evan Engram","TE","JAX",6,5.63,8,53,40,61.22,0,0.02,10,11.86,-1.86,-0.02,5.63,92.38,0.662697553583027
"2024",10,"00-0035249","Josh Oliver","TE","MIN",4,3.97,6,77,52,58.82,0,0.31,9.2,11.71,-2.51,-0.31,3.97,129.86,0.452949330047744
"2024",10,"00-0035229","T.J. Hockenson","TE","MIN",8,6.34,9,67,72,71.04,0,0.12,15.2,14.16,1.04,-0.12,6.34,129.86,0.547050669952256
"2024",10,"00-0036887","Luke Farrell","TE","JAX",2,1.54,2,8,16,11.87,0,0.01,3.6,2.8,0.8,-0.01,1.54,92.38,0.128491015371292
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2024",10,"00-0033090","Hunter Henry","TE","NE",1,2.28,4,11,14,16.24,0,0.47,2.4,6.7,-4.3,-0.47,2.28,55.59,0.292138873898183
"2024",10,"00-0032392","Austin Hooper","TE","NE",3,2.39,4,55,64,39.35,0,0.06,9.4,6.68,2.72,-0.06,2.39,55.59,0.707861126101817
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2024",10,"00-0036290","Cole Kmet","TE","CHI",2,2.81,4,19,13,24.68,0,0.01,3.3,5.32,-2.02,-0.01,2.81,24.68,1
,,,,,,,,,,,,,,,,,,,,
"2024",10,"00-0039356","Ja'Tavion Sanders","TE","CAR",2,1.13,2,8,8,4.41,1,0.95,8.8,7.26,1.54,0.05,1.13,10.52,0.419201520912548
"2024",10,"00-0034365","Ian Thomas","TE","CAR",1,0.79,1,2,3,6.11,0,0.01,1.3,1.44,-0.14,-0.01,0.79,10.52,0.580798479087453
"2024",10,"00-0039847","Theo Johnson","TE","NYG",4,3.97,6,47,37,46.79,0,0.09,7.7,9.17,-1.47,-0.09,3.97,46.79,1
"2024",10,"00-0036510","Kenny Yeboah","TE","NYJ",1,0.89,1,-3,4,5.97,0,0.05,1.4,1.8,-0.4,-0.05,0.89,33.21,0.179765130984643
,,,,,,,,,,,,,,,,,,,,
"2024",10,"00-0037744","Trey McBride","TE","ARI",4,3,5,47,71,40.07,0,0.71,11.1,11.26,-0.16,-0.71,3,56.47,0.70958030812821
"2024",10,"00-0039041","Elijah Higgins","TE","ARI",2,1.48,2,13,13,16.4,0,0.02,3.3,3.25,0.0499999999999998,-0.02,1.48,56.47,0.29041969187179
"2024",10,"00-0034270","Tyler Conklin","TE","NYJ",1,1.61,2,8,8,12.58,0,0,1.8,2.88,-1.08,0,1.61,33.21,0.378801565793436
"2024",10,"00-0037805","Jeremy Ruckert","TE","NYJ",2,1.49,2,13,17,14.66,0,0.09,3.7,3.49,0.21,-0.09,1.49,33.21,0.441433303221921
"2024",10,"00-0034351","Dallas Goedert","TE","PHI",2,1.67,3,30,25,18.29,1,0.89,10.5,8.83,1.67,0.11,1.67,27.96,0.65414878397711
"2024",10,"00-0038041","Jake Ferguson","TE","DAL",4,4.07,5,0,24,25.61,0,0.01,4.4,6.71,-2.31,-0.01,4.07,30.49,0.839947523778288
,,,,,,,,,,,,,,,,,,,,
"2024",10,"00-0037086","Grant Calcaterra","TE","PHI",0,0.66,1,9,0,9.67,0,0,0,1.64,-1.64,0,0.66,27.96,0.34585121602289
"2024",10,"00-0038547","Luke Schoonmaker","TE","DAL",0,0.79,1,2,0,4.88,0,0,0,1.28,-1.28,0,0.79,30.49,0.160052476221712
"2024",10,"00-0038558","Darnell Washington","TE","PIT",1,2.37,3,5,6,19.15,0,0.01,1.6,4.37,-2.77,-0.01,2.37,41.12,0.465710116731518
"2024",10,"00-0030061","Zach Ertz","TE","WAS",4,6.29,8,25,31,51.97,0,0.06,7.1,11.83,-4.73,-0.06,6.29,51.97,1
,,,,,,,,,,,,,,,,,,,,
"2024",10,"00-0036894","Pat Freiermuth","TE","PIT",3,2.26,3,5,17,12.4,1,0.62,10.7,7.2,3.5,0.38,2.26,41.12,0.301556420233463
,,,,,,,,,,,,,,,,,,,,
"2024",10,"00-0031585","MyCole Pruitt","TE","PIT",0,0.67,1,10,0,9.57,0,0,0,1.64,-1.64,0,0.67,41.12,0.23273346303502
"2024",10,"00-0038129","Cade Otton","TE","TB",5,6.17,8,33,35,56.4,0,0.11,8.5,12.47,-3.97,-0.11,6.17,56.4,1
"2024",10,"00-0033288","George Kittle","TE","SF",3,2,4,34,57,23.47,1,0.68,14.7,8.41,6.29,0.32,2,23.47,1
,,,,,,,,,,,,,,,,,,,,
"2024",10,"00-0034159","Will Dissly","TE","LAC",5,4.2,6,39,30,36.76,0,0.36,8,10.07,-2.07,-0.36,4.2,40.51,0.907430264132313
"2024",10,"00-0034830","Hayden Hurst","TE","LAC",0,0.84,1,-1,0,3.75,0,0.52,0,4.35,-4.35,-0.52,0.84,40.51,0.092569735867687
"2024",10,"00-0037809","Chig Okonkwo","TE","TEN",1,0.76,1,5,14,6.99,0,0.01,2.4,1.53,0.87,-0.01,0.76,9.92,0.704637096774194
"2024",10,"00-0038589","Josh Whyle","TE","TEN",0,0.38,1,8,0,2.93,0,0.38,0,2.94,-2.94,-0.38,0.38,9.92,0.295362903225806
"2024",11,"00-0038783","Nate Adkins","TE","DEN",1,0.76,1,6,12,6.52,1,0.15,8.2,2.34,5.86,0.85,0.76,15.71,0.41502227880331
"2024",11,"00-0034073","Ross Dwelley","TE","ATL",1,0.77,1,1,5,4.85,0,0.01,1.5,1.29,0.21,-0.01,0.77,29.09,0.166723960123754
"2024",11,"00-0036970","Kyle Pitts","TE","ATL",1,1.89,3,35,9,24.24,0,0.01,1.9,4.4,-2.5,-0.01,1.89,29.09,0.833276039876246
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2024",11,"00-0036422","Adam Trautman","TE","DEN",0,0.77,1,6,0,9.19,0,0.01,0,1.75,-1.75,-0.01,0.77,15.71,0.58497772119669
,,,,,,,,,,,,,,,,,,,,
