"season","week","player_id","full_name","position","posteam","receptions","receptions_exp","rush_attempt","rec_attempt","rush_yards_gained","rush_yards_gained_exp","rush_touchdown","rush_touchdown_exp","rec_touchdown","rec_touchdown_exp","rec_yards_gained","rec_yards_gained_exp","total_fantasy_points","total_fantasy_points_exp","total_fantasy_points_diff","total_touchdown_diff","expected_td_equity","team_rush_att","backfield_command","target_volume"
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",16,"00-0033906","Alvin Kamara","RB","NO",5,4.99,9,6,19,41.9,0,0.02,0,0.14,16,31.42,8.5,13.26,-4.76,-0.16,0.16,11,0.818181818181818,4.995
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",16,"00-0033948","Jamaal Williams","RB","NO",1,0.85,2,1,8,7.37,0,0,0,0.01,5,5.2,2.3,2.16,0.14,-0.01,0.01,11,0.181818181818182,0.925
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",16,"00-0034844","Saquon Barkley","RB","NYG",3,3.54,23,6,80,88.99,1,0.31,0,0.16,4,29.11,19.4,18.96,0.439999999999998,0.53,0.47,23,1,3.27
"2023",16,"00-0033308","Matt Breida","RB","NYG",1,0.78,0,1,0,0,0,0,0,0,3,3.84,1.3,1.18,0.12,0,0,23,0,0.89
"2023",16,"00-0036919","Kenneth Gainwell","RB","PHI",3,2.54,6,3,41,31.43,0,0.12,0,0.01,38,18.86,10.9,8.38,2.52,-0.13,0.13,27,0.222222222222222,2.77
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",16,"00-0038134","Kenneth Walker","RB","SEA",1,1.71,16,2,54,71.23,0,0.14,0,0.04,2,8.29,6.6,10.73,-4.13,-0.18,0.18,19,0.842105263157895,1.355
"2023",16,"00-0039032","Tyjae Spears","RB","TEN",5,4.53,9,6,40,38.01,0,0.08,0,0.02,27,34.27,11.7,12.36,-0.66,-0.1,0.1,28,0.321428571428571,4.765
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",16,"00-0032764","Derrick Henry","RB","TEN",1,0.86,19,1,88,78.91,1,0.73,0,0.01,11,4.56,21.38,15.3,6.08,0.86,0.74,28,0.678571428571429,0.93
"2023",16,"00-0039165","Zach Charbonnet","RB","SEA",1,1.68,2,2,0,3.42,0,0.63,0,0.02,-4,7.29,0.6,6.6,-6,-0.65,0.65,19,0.105263157894737,1.34
"2023",16,"00-0038120","Breece Hall","RB","NYJ",12,11.57,20,16,95,95.85,2,0.94,0,0.33,96,90.27,43.1,37.8,5.3,0.73,1.27,29,0.689655172413793,11.785
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",16,"00-0038611","Chris Rodriguez","RB","WAS",1,0.82,10,1,58,37.15,2,0.57,0,0,7,5.04,19.5,8.46,11.04,1.43,0.57,19,0.526315789473684,0.91
"2023",16,"00-0036328","Antonio Gibson","RB","WAS",1,1.35,9,2,30,34.82,1,0.49,0,0,2,11.14,10.2,8.9,1.3,0.51,0.49,19,0.473684210526316,1.175
"2023",17,"00-0036919","Kenneth Gainwell","RB","PHI",4,3.19,2,4,5,10.09,0,0.17,0,0.02,15,26.69,6.68,8.65,-1.97,-0.22,0.19,15,0.133333333333333,3.595
"2023",17,"00-0038705","Emari Demercado","RB","ARI",1,2.25,0,3,0,0,0,0,0,0.13,9,17.87,1.9,4.8,-2.9,-0.13,0.13,33,0,1.625
"2023",17,"00-0036924","Michael Carter","RB","ARI",1,0.73,7,1,61,29.44,0,0.24,1,0.25,6,2.82,13.7,6.93,6.77,0.51,0.49,33,0.212121212121212,0.865
"2023",17,"00-0036275","D'Andre Swift","RB","PHI",1,0.79,13,1,61,63.18,0,0.17,0,0,5,5.96,7.6,8.75,-1.15,-0.17,0.17,15,0.866666666666667,0.895
"2023",17,"00-0033553","James Conner","RB","ARI",1,0.25,26,1,128,102.72,1,0.85,1,0.25,5,1.25,26.3,17.21,9.09,0.9,1.1,33,0.787878787878788,0.625
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",17,"00-0039021","Roschon Johnson","RB","CHI",3,2.38,7,3,21,25.95,1,0.77,0,0.02,38,18.99,14.9,11.61,3.29,0.21,0.79,25,0.28,2.69
"2023",17,"00-0037263","Tyler Allgeier","RB","ATL",1,0.84,5,1,13,24.83,0,0.06,1,0,75,4,15.8,4.08,11.72,0.94,0.06,20,0.25,0.92
"2023",17,"00-0036906","Khalil Herbert","RB","CHI",2,2.46,18,3,124,85.29,1,0.75,0,0.25,5,15.37,20.9,18.56,2.34,0,1,25,0.72,2.23
"2023",17,"00-0035099","Khari Blasingame","RB","CHI",0,0.6,0,1,0,0,0,0,0,0.01,0,7.71,0,1.45,-1.45,-0.01,0.01,25,0,0.3
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",17,"00-0038542","Bijan Robinson","RB","ATL",3,3.19,15,4,75,67.81,0,0.06,0,0.01,11,20.07,11.6,12.39,-0.790000000000001,-0.07,0.07,20,0.75,3.095
"2023",17,"00-0036555","Chuba Hubbard","RB","CAR",4,3.47,11,5,45,47.84,0,0.02,0,0.01,26,23.9,11.1,10.84,0.26,-0.03,0.03,13,0.846153846153846,3.735
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",17,"00-0036973","Travis Etienne","RB","JAX",2,1.32,16,2,102,69.67,2,0.79,0,0.01,16,9.09,25.8,13.99,11.81,1.2,0.8,29,0.551724137931034,1.66
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",17,"00-0035243","Miles Sanders","RB","CAR",2,1.54,2,2,10,8.28,0,0,0,0.01,12,10.35,4.2,3.45,0.75,-0.01,0.01,13,0.153846153846154,1.77
"2023",17,"00-0038597","Chase Brown","RB","CIN",2,1.71,3,2,5,11.51,0,0.04,0,0.01,23,9.77,4.8,4.1,0.7,-0.05,0.05,25,0.12,1.855
"2023",17,"00-0037197","Isiah Pacheco","RB","KC",7,5.13,18,7,130,76.77,0,0.54,1,0.9,35,28.24,29.5,24.3,5.2,-0.44,1.44,18,1,6.065
"2023",17,"00-0033897","Joe Mixon","RB","CIN",4,3.18,21,4,65,87.18,0,1.18,1,0.27,22,19.57,18.7,22.56,-3.86,-0.45,1.45,25,0.84,3.59
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",17,"00-0039139","Jahmyr Gibbs","RB","DET",1,2.21,15,3,43,59.97,0,0.82,0,0.29,0,12.71,5.3,16.17,-10.87,-1.11,1.11,29,0.517241379310345,1.605
"2023",17,"00-0035261","Tony Pollard","RB","DAL",1,2.34,16,3,49,73.43,0,0.19,0,0.01,0,27.64,5.9,13.61,-7.71,-0.2,0.2,18,0.888888888888889,1.67
"2023",17,"00-0035685","David Montgomery","RB","DET",0,0.88,14,1,65,54.72,1,0.44,0,0.01,0,4.8,12.5,9.57,2.93,0.55,0.45,29,0.482758620689655,0.44
"2023",17,"00-0038622","Deuce Vaughn","RB","DAL",1,0.88,2,1,2,8.77,0,0.02,0,0,10,5.95,2.2,2.48,-0.28,-0.02,0.02,18,0.111111111111111,0.94
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",17,"00-0034972","Alexander Mattison","RB","MIN",2,1.65,3,2,17,14.11,0,0.01,0,0.01,13,11.65,5,4.31,0.69,-0.02,0.02,13,0.230769230769231,1.825
"2023",17,"00-0037276","Ty Chandler","RB","MIN",3,2.29,10,3,40,42.84,0,0.2,0,0.23,24,13.09,9.4,10.47,-1.07,-0.43,0.43,13,0.769230769230769,2.645
"2023",17,"00-0033293","Aaron Jones","RB","GB",1,0.87,20,1,120,86.93,0,0.25,0,0.01,10,5.16,14,11.68,2.32,-0.26,0.26,35,0.571428571428571,0.935
"2023",17,"00-0033526","Samaje Perine","RB","DEN",2,1.4,4,2,10,18.63,0,0.02,0,0.01,16,11.91,4.6,4.61,-0.00999999999999979,-0.03,0.03,27,0.148148148148148,1.7
"2023",17,"00-0038794","Jaleel McLaughlin","RB","DEN",3,2.47,8,3,44,40.33,0,0.05,0,0.01,18,15.48,9.2,8.41,0.789999999999999,-0.06,0.06,27,0.296296296296296,2.735
"2023",17,"00-0036997","Javonte Williams","RB","DEN",3,2.46,15,3,41,62.44,0,0.6,0,0.01,17,17.97,8.8,14.15,-5.35,-0.61,0.61,27,0.555555555555556,2.73
"2023",17,"00-0033699","Austin Ekeler","RB","LAC",1,1,13,2,46,58.65,0,0.03,0,0.25,4,9.51,4,9.51,-5.51,-0.28,0.28,16,0.8125,1
"2023",17,"00-0038045","Isaiah Spiller","RB","LAC",2,1.55,1,2,-1,5.06,0,0.01,0,0.01,10,9.11,2.9,3.1,-0.2,-0.02,0.02,16,0.0625,1.775
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",17,"00-0037840","Kyren Williams","RB","LA",2,1.63,20,2,87,84.39,3,0.67,0,0.02,14,11.62,30.1,15.35,14.75,2.31,0.69,20,1,1.815
"2023",17,"00-0034844","Saquon Barkley","RB","NYG",3,3.93,12,6,39,55.82,0,0.07,0,0.3,19,36.24,8.8,16.31,-7.51,-0.37,0.37,13,0.923076923076923,3.465
"2023",17,"00-0038396","Eric Gray","RB","NYG",1,0.74,1,1,2,4.4,0,0,0,0,6,6.3,1.8,1.84,-0.0399999999999998,0,0,13,0.0769230769230769,0.87
"2023",17,"00-0037557","Ronnie Rivers","RB","LA",1,0.87,0,1,0,0,0,0,0,0,4,3.77,1.4,1.26,0.14,0,0,20,0,0.935
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",17,"00-0038040","Zamir White","RB","LV",5,4.71,20,6,71,77,0,1,0,0.03,35,33.04,15.6,21.9,-6.3,-1.03,1.03,23,0.869565217391304,4.855
"2023",17,"00-0032104","Ameer Abdullah","RB","LV",1,0.76,1,1,4,5.98,0,0,0,0.01,18,5.95,3.2,2.02,1.18,-0.01,0.01,23,0.0434782608695652,0.88
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",17,"00-0036223","Jonathan Taylor","RB","IND",1,0.88,21,1,96,96.54,1,0.66,0,0,8,5.17,17.4,15,2.4,0.34,0.66,27,0.777777777777778,0.94
"2023",17,"00-0036984","Trey Sermon","RB","IND",2,1.6,5,2,32,21.24,0,0.11,0,0,9,14.17,6.1,5.85,0.25,-0.11,0.11,27,0.185185185185185,1.8
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",17,"00-0039040","De'Von Achane","RB","MIA",4,3.86,14,5,107,62.3,0,0.3,1,0.51,30,20.58,23.7,17.05,6.65,0.19,0.81,21,0.666666666666667,3.93
"2023",17,"00-0035125","Alec Ingold","RB","MIA",1,1.63,0,2,0,0,0,0,0,0.01,18,13.63,2.8,3.07,-0.27,-0.01,0.01,21,0,1.315
"2023",17,"00-0034975","Justice Hill","RB","BAL",5,3.77,3,5,48,15.15,0,0.02,1,0.35,64,33.02,22.2,10.81,11.39,0.63,0.37,25,0.12,4.385
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",17,"00-0034115","Jeff Wilson","RB","MIA",3,2.72,3,4,21,9.67,0,0.48,0,0.02,13,26.63,6.4,9.35,-2.95,-0.5,0.5,21,0.142857142857143,2.86
"2023",17,"00-0033376","Patrick Ricard","RB","BAL",1,0.46,0,1,0,0,0,0,1,0.46,4,2.09,7.4,3.45,3.95,0.54,0.46,25,0,0.73
"2023",17,"00-0037248","James Cook","RB","BUF",1,2.17,16,3,48,73.04,0,1.01,0,0.09,-4,21.72,5.4,18.24,-12.84,-1.1,1.1,22,0.727272727272727,1.585
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",17,"00-0033045","Ezekiel Elliott","RB","NE",1,1.6,14,2,39,56.23,1,0.14,0,0,6,10.32,11.5,9.1,2.4,0.86,0.14,16,0.875,1.3
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",17,"00-0037286","Kevin Harris","RB","NE",2,1.55,2,2,15,8.5,0,0,0,0,54,12.46,8.9,3.68,5.22,0,0,16,0.125,1.775
"2023",17,"00-0030513","Latavius Murray","RB","BUF",0,0.74,1,1,0,3.21,0,0,0,0,0,6.57,0,1.75,-1.75,0,0,22,0.0454545454545455,0.37
"2023",17,"00-0033906","Alvin Kamara","RB","NO",2,1.62,10,2,45,38.9,0,0.48,0,0.02,4,11.56,6.9,9.64,-2.74,-0.5,0.5,30,0.333333333333333,1.81
"2023",17,"00-0033948","Jamaal Williams","RB","NO",4,3.42,19,4,58,79.27,0,0.14,0,0.15,13,19.8,11.1,15.07,-3.97,-0.29,0.29,30,0.633333333333333,3.71
"2023",17,"00-0034681","Chase Edmonds","RB","TB",5,4.63,3,6,16,13.59,0,0.01,0,0.01,40,30.52,10.6,9.14,1.46,-0.02,0.02,14,0.214285714285714,4.815
"2023",17,"00-0036727","Adam Prentice","RB","NO",1,0.72,1,1,7,4.51,0,0.01,0,0,7,7.89,2.4,2.03,0.37,-0.01,0.01,30,0.0333333333333333,0.86
"2023",17,"00-0037256","Rachaad White","RB","TB",4,3.33,11,4,42,49.08,0,0.02,0,0.01,24,23.27,8.6,10.81,-2.21,-0.03,0.03,14,0.785714285714286,3.665
"2023",17,"00-0037267","Jerome Ford","RB","CLE",2,2.05,12,3,64,60.02,0,0.19,2,0.26,57,18.05,26.1,12.59,13.51,1.55,0.45,26,0.461538461538462,2.025
"2023",17,"00-0038120","Breece Hall","RB","NYJ",9,6.65,13,9,84,55.77,0,0.18,1,0.06,42,38.99,27.6,17.6,10,0.76,0.24,15,0.866666666666667,7.825
"2023",17,"00-0034433","Nick Bawden","RB","NYJ",1,0.69,0,1,0,0,0,0,0,0,8,5.07,1.8,1.21,0.59,0,0,15,0,0.845
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",17,"00-0033923","Kareem Hunt","RB","CLE",0,0.6,10,1,31,37.36,1,0.52,0,0,0,10.12,9.1,8.5,0.6,0.48,0.52,26,0.384615384615385,0.3
"2023",17,"00-0038389","Israel Abanikanda","RB","NYJ",4,5.22,2,7,3,8.21,0,0.02,0,0.02,27,38.15,7,10.1,-3.1,-0.04,0.04,15,0.133333333333333,4.61
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",17,"00-0038134","Kenneth Walker","RB","SEA",3,2.48,10,3,53,38.9,1,0.15,0,0.02,22,16.86,16.5,9.04,7.46,0.83,0.17,12,0.833333333333333,2.74
"2023",17,"00-0039165","Zach Charbonnet","RB","SEA",5,3.35,2,5,2,8.9,0,0.01,0,0.03,39,27,9.1,7.14,1.96,-0.04,0.04,12,0.166666666666667,4.175
"2023",17,"00-0037228","Jaylen Warren","RB","PIT",4,3.01,13,4,75,52.14,1,0.7,0,0.18,23,22.85,19.8,15.78,4.02,0.12,0.88,40,0.325,3.505
"2023",17,"00-0033280","Christian McCaffrey","RB","SF",4,3.75,14,5,64,59.15,0,1.44,0,0.57,27,29.84,13.1,24.69,-11.59,-2.01,2.01,33,0.424242424242424,3.875
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",17,"00-0037746","Brian Robinson","RB","WAS",4,3.32,9,4,44,35.37,0,0.16,0,0.01,32,26.4,11.6,10.49,1.11,-0.17,0.17,13,0.692307692307692,3.66
"2023",17,"00-0036328","Antonio Gibson","RB","WAS",2,3.44,4,4,19,21.19,0,0.08,0,0.12,17,17.53,5.6,8.5,-2.9,-0.2,0.2,13,0.307692307692308,2.72
"2023",17,"00-0029892","Kyle Juszczyk","RB","SF",3,2.32,0,3,0,0,0,0,0,0.1,23,23.2,5.3,5.21,0.0899999999999999,-0.1,0.1,33,0,2.66
"2023",17,"00-0035250","Devin Singletary","RB","HOU",3,2.3,16,3,80,73.24,0,0.11,0,0.04,6,14.44,11.6,11.94,-0.34,-0.15,0.15,25,0.64,2.65
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",17,"00-0039032","Tyjae Spears","RB","TEN",4,4.41,6,6,0,27.23,0,0.01,0,0.34,29,28.92,6.9,12.16,-5.26,-0.35,0.35,21,0.285714285714286,4.205
"2023",17,"00-0037258","Dameon Pierce","RB","HOU",1,0.82,8,1,16,34.93,0,0.07,0,0,5,8.82,3.1,5.64,-2.54,-0.07,0.07,25,0.32,0.91
"2023",17,"00-0032764","Derrick Henry","RB","TEN",0,0.76,12,1,42,50.23,0,0.47,0,0.01,0,5.85,4.2,9.24,-5.04,-0.48,0.48,21,0.571428571428571,0.38
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",18,"00-0033948","Jamaal Williams","RB","NO",3,2.47,14,3,26,50.07,1,1.11,0,0.01,8,21,12.4,16.28,-3.88,-0.12,1.12,27,0.518518518518518,2.735
"2023",18,"00-0038542","Bijan Robinson","RB","ATL",7,5.96,11,8,28,51.76,0,0.1,1,0.56,103,34.45,26.1,18.53,7.57,0.34,0.66,22,0.5,6.48
"2023",18,"00-0038678","Jordan Mims","RB","NO",0,1.17,0,2,0,0,0,0,0,0.46,0,9.89,0,4.9,-4.9,-0.46,0.46,27,0,0.585
"2023",18,"00-0038551","Kendre Miller","RB","NO",1,0.78,13,1,73,58.1,1,0.75,0,0,6,5.79,14.9,11.68,3.22,0.25,0.75,27,0.481481481481481,0.89
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",18,"00-0037263","Tyler Allgeier","RB","ATL",3,2.57,6,3,24,28.8,0,0.05,0,0.05,10,15.69,6.4,7.58,-1.18,-0.1,0.1,22,0.272727272727273,2.785
"2023",18,"00-0037248","James Cook","RB","BUF",3,2.42,13,4,36,53.41,0,0.64,0,0.24,16,22.25,8.2,15.28,-7.08,-0.88,0.88,21,0.619047619047619,2.71
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",18,"00-0035537","Ty Johnson","RB","BUF",1,0.54,1,1,5,4.64,0,0,0,0.33,9,5.62,2.4,3.55,-1.15,-0.33,0.33,21,0.0476190476190476,0.77
"2023",18,"00-0039040","De'Von Achane","RB","MIA",1,0.88,10,1,56,47.86,1,0.03,0,0,5,5.53,13.1,6.39,6.71,0.97,0.03,19,0.526315789473684,0.94
"2023",18,"00-0036906","Khalil Herbert","RB","CHI",2,1.6,12,2,28,55.9,0,0.04,0,0.02,13,12.09,6.1,8.72,-2.62,-0.06,0.06,17,0.705882352941177,1.8
"2023",18,"00-0033293","Aaron Jones","RB","GB",5,4.03,22,5,111,95.61,0,0.33,0,0.16,30,35.53,19.1,20.05,-0.949999999999996,-0.49,0.49,22,1,4.515
"2023",18,"00-0033897","Joe Mixon","RB","CIN",1,1.19,14,2,111,61.1,1,1.28,1,0.26,6,6.41,24.7,17.21,7.49,0.46,1.54,26,0.538461538461538,1.095
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",18,"00-0038098","Pierre Strong","RB","CLE",0,0.43,14,1,65,66.95,0,0.04,0,0,0,9.8,6.5,8.34,-1.84,-0.04,0.04,17,0.823529411764706,0.215
"2023",18,"00-0038597","Chase Brown","RB","CIN",1,1.69,11,2,43,52.64,0,0.07,0,0.01,10,13.36,6.3,8.76,-2.46,-0.08,0.08,26,0.423076923076923,1.345
"2023",18,"00-0033923","Kareem Hunt","RB","CLE",1,0.79,0,1,0,0,0,0,0,0,5,5.19,1.5,1.33,0.17,0,0,17,0,0.895
"2023",18,"00-0037267","Jerome Ford","RB","CLE",2,2.11,3,3,6,12.85,0,0,0,0.01,26,14.98,5.2,4.98,0.219999999999999,-0.01,0.01,17,0.176470588235294,2.055
"2023",18,"00-0037746","Brian Robinson","RB","WAS",3,2.07,9,3,25,37.57,0,0.09,1,0.51,10,11.26,10.5,10.53,-0.0299999999999994,0.4,0.6,12,0.75,2.535
"2023",18,"00-0036328","Antonio Gibson","RB","WAS",3,2.91,2,4,8,10.26,0,0.01,0,0.02,28,26.51,6.6,6.72,-0.120000000000001,-0.03,0.03,12,0.166666666666667,2.955
"2023",18,"00-0035261","Tony Pollard","RB","DAL",2,1.23,17,2,70,75.33,1,0.99,0,0.21,16,13.01,16.6,17.24,-0.639999999999997,-0.2,1.2,26,0.653846153846154,1.615
"2023",18,"00-0033296","Alex Armah","RB","WAS",1,0.82,0,1,0,0,0,0,0,0.04,10,3.76,2,1.45,0.55,-0.04,0.04,12,0,0.91
"2023",18,"00-0036139","Rico Dowdle","RB","DAL",3,3.28,9,4,46,43.63,0,0.19,0,0.03,54,24.72,13,11.39,1.61,-0.22,0.22,26,0.346153846153846,3.14
"2023",18,"00-0036997","Javonte Williams","RB","DEN",7,6.96,9,9,32,33.65,1,0.33,0,0.53,43,49.99,20.5,20.51,-0.00999999999999801,0.14,0.86,16,0.5625,6.98
"2023",18,"00-0038040","Zamir White","RB","LV",1,1.61,25,2,112,105.79,0,0.46,0,0.02,9,12.21,13.1,16.26,-3.16,-0.48,0.48,25,1,1.305
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",18,"00-0033526","Samaje Perine","RB","DEN",3,2.6,3,4,7,9.72,0,0.36,0,0.01,23,14.68,6,7.25,-1.25,-0.37,0.37,16,0.1875,2.8
"2023",18,"00-0032104","Ameer Abdullah","RB","LV",1,0.76,0,1,0,0,0,0,0,0.05,7,4.46,1.7,1.49,0.21,-0.05,0.05,25,0,0.88
"2023",18,"00-0037120","Tyler Goodson","RB","IND",0,1.23,0,2,0,0,0,0,0,0.42,0,10.37,0,4.78,-4.78,-0.42,0.42,36,0,0.615
"2023",18,"00-0036223","Jonathan Taylor","RB","IND",2,1.71,30,2,188,140.87,1,0.21,0,0.01,8,11.05,27.6,18.19,9.41,0.78,0.22,36,0.833333333333333,1.855
"2023",18,"00-0034959","Andrew Beck","RB","HOU",2,1.37,0,2,0,0,0,0,1,0.61,9,8.98,8.9,5.93,2.97,0.39,0.61,24,0,1.685
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",18,"00-0035250","Devin Singletary","RB","HOU",1,0.88,24,1,63,102.64,1,0.78,0,0.01,2,8.6,13.5,16.71,-3.21,0.21,0.79,24,1,0.94
"2023",18,"00-0036973","Travis Etienne","RB","JAX",5,4.5,16,6,57,75.04,0,0.1,0,0.04,30,28.2,13.7,15.69,-1.99,-0.14,0.14,20,0.8,4.75
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",18,"00-0039032","Tyjae Spears","RB","TEN",3,2.44,3,3,25,11.17,1,0.32,1,0.03,41,15.08,21.6,7.16,14.44,1.65,0.35,22,0.136363636363636,2.72
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",18,"00-0033699","Austin Ekeler","RB","LAC",7,6.52,10,8,11,40.34,0,0.93,0,0.04,38,37.23,11.9,20.07,-8.17,-0.97,0.97,12,0.833333333333333,6.76
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",18,"00-0036269","La'Mical Perine","RB","KC",3,2.58,21,4,76,85.37,0,0.91,0,0.01,33,17.36,13.9,18.37,-4.47,-0.92,0.92,23,0.91304347826087,2.79
"2023",18,"00-0036360","Clyde Edwards-Helaire","RB","KC",1,1.38,2,2,1,7.89,0,0,0,0.15,9,5.63,2,3.64,-1.64,-0.15,0.15,23,0.0869565217391304,1.19
"2023",18,"00-0036567","Elijah Mitchell","RB","SF",2,1.29,14,2,52,47.98,1,2.02,0,0.01,15,10.99,14.7,19.4,-4.7,-1.03,2.03,20,0.7,1.645
"2023",18,"00-0037525","Jordan Mason","RB","SF",1,0.77,6,1,36,26.43,0,0.03,0,0.01,12,7.2,5.8,4.35,1.45,-0.04,0.04,20,0.3,0.885
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",18,"00-0034838","Royce Freeman","RB","LA",1,0.83,4,1,2,14.79,0,0.32,0,0,13,5.92,2.5,4.84,-2.34,-0.32,0.32,18,0.222222222222222,0.915
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",18,"00-0034972","Alexander Mattison","RB","MIN",1,0.88,7,1,24,30.28,0,0.1,0,0,5,6.86,3.9,5.18,-1.28,-0.1,0.1,19,0.368421052631579,0.94
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",18,"00-0037276","Ty Chandler","RB","MIN",2,2.31,12,3,69,57.36,0,0.03,0,0.01,20,15.05,10.9,9.79,1.11,-0.04,0.04,19,0.631578947368421,2.155
"2023",18,"00-0039139","Jahmyr Gibbs","RB","DET",0,0.82,13,1,30,56.33,1,0.58,0,0,0,8.12,9,10.76,-1.76,0.42,0.58,23,0.565217391304348,0.41
"2023",18,"00-0033045","Ezekiel Elliott","RB","NE",5,4.8,13,7,54,62.34,0,0.06,0,0.01,27,35.78,13.1,15.06,-1.96,-0.07,0.07,16,0.8125,4.9
"2023",18,"00-0038120","Breece Hall","RB","NYJ",2,1.53,37,2,178,160.47,1,0.33,0,0.03,12,10.65,29,21.43,7.57,0.64,0.36,40,0.925,1.765
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",18,"00-0037286","Kevin Harris","RB","NE",1,0.72,3,1,4,12.18,0,0.02,0,0.04,4,3.56,1.8,2.64,-0.84,-0.06,0.06,16,0.1875,0.86
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",18,"00-0036919","Kenneth Gainwell","RB","PHI",0,0.75,7,1,62,36.09,0,0.02,0,0.01,0,5.99,6.2,5.12,1.08,-0.03,0.03,16,0.4375,0.375
"2023",18,"00-0034844","Saquon Barkley","RB","NYG",2,1.17,18,2,46,70.5,2,1.17,0,0.04,51,16.75,23.7,17.12,6.58,0.79,1.21,21,0.857142857142857,1.585
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",18,"00-0038396","Eric Gray","RB","NYG",1,0.79,3,1,19,10.71,0,0.07,0,0,9,7.26,3.8,3.04,0.76,-0.07,0.07,21,0.142857142857143,0.895
"2023",18,"00-0034414","Boston Scott","RB","PHI",0,0.32,3,1,5,14.58,0,0.05,0,0.01,0,9.62,0.5,3.14,-2.64,-0.06,0.06,16,0.1875,0.16
"2023",18,"00-0036893","Najee Harris","RB","PIT",5,3.86,26,5,112,103.98,1,0.75,0,0.34,21,22.29,24.3,23.03,1.27,-0.0900000000000001,1.09,35,0.742857142857143,4.43
"2023",18,"00-0034975","Justice Hill","RB","BAL",3,7.02,0,10,0,0,0,0,0,0.03,26,57.1,5.6,12.89,-7.29,-0.03,0.03,17,0,5.01
"2023",18,"00-0037228","Jaylen Warren","RB","PIT",5,3.88,9,5,33,39.96,0,0.55,0,0.03,17,27.7,8,14.16,-6.16,-0.58,0.58,35,0.257142857142857,4.44
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",18,"00-0033553","James Conner","RB","ARI",4,3.46,27,4,150,117.63,1,0.51,0,0.01,54,26.1,30.4,20.95,9.45,0.48,0.52,31,0.870967741935484,3.73
"2023",18,"00-0036924","Michael Carter","RB","ARI",1,1.57,4,2,17,18.27,0,0.04,0,0.1,2,10.94,2.9,5.38,-2.48,-0.14,0.14,31,0.129032258064516,1.285
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2023",18,"00-0038134","Kenneth Walker","RB","SEA",1,0.88,17,1,78,76.16,0,0.06,0,0,3,4.31,9.1,9.31,-0.210000000000001,-0.06,0.06,22,0.772727272727273,0.94
